Date,^GSPC,^FTLC,^RUT,IEUS,GOVT,IGOV,SIVR,SGOL,Total
2021-02-04,1531.0644188328076,556.589640623013,60.42963765069644,488.5586254650418,6198.160826938231,786.4204544052304,282.1888534952818,96.58754258969688,9999.999999999998
2021-02-05,1537.0317350019384,556.8285028409166,61.277745463090234,493.6692363615123,6188.9689845591465,790.0633581227272,287.61984394420284,97.53997239406388,10012.999378687598
2021-02-08,1548.4047682501673,559.3214677922847,62.82606069935701,496.33898076110444,6191.266612549982,790.9376036773436,292.7182971619559,98.49240219843088,10040.306193090624
2021-02-09,1546.680580842759,560.0081328895571,63.07958604037549,498.6273117693804,6195.862755475481,795.746205335476,291.2774363822534,98.77252421137477,10050.054532946659
2021-02-10,1546.146690011079,558.9333257995056,62.62521386077648,496.33898076110444,6207.354443204976,794.7262056869898,289.1715434208547,99.16470998985398,10054.46111273514
2021-02-11,1548.7170895594772,559.3513164582083,62.70423831312396,499.3900190803161,6200.459341872896,795.891847825905,289.1715434208547,98.26830672526972,10053.953703256051
2021-02-12,1556.0131470516474,563.7252211511096,62.81508824424595,502.1360162902473,6177.476853357737,792.8319046821667,291.94244742363,98.04420056613876,10044.984878766923
2021-02-16,1555.1273516844392,576.6976190096809,62.36318118276713,507.3229994687534,6149.900439276653,787.4404540537166,291.38827507920286,96.58754258969688,10026.827862344911
2021-02-18,1547.7640992521515,565.1284364568356,60.86781909525062,495.5761539784722,6154.497469145983,785.2547564645948,288.7281886330571,95.57908624554715,9993.396009271892
2021-02-19,1544.8931568178548,566.1136975491164,62.19306793640244,499.313766269977,6131.514980630824,784.8176057864265,291.16659768530405,95.97126133805652,9975.98413401396
2021-02-22,1532.946746056182,565.0090053478838,61.76449241408835,501.8309453130427,6120.02329290133,787.8776047318851,302.8043860408323,97.37189277471565,9969.62836557996
2021-02-23,1534.8726148283968,566.3525233217625,61.22232049752924,498.8561000683218,6117.72610838241,785.983303727062,296.48672829695585,97.20382384133724,9958.703522963775
2021-02-24,1552.295895931907,569.9053892528491,62.678441655839045,504.5770022588222,6106.233977181,786.1290578209317,299.03595490583234,97.035744221989,9977.891463229169
2021-02-25,1514.2975434733464,568.8604308287212,60.36790251864301,496.11013272631476,6048.780416724593,777.0947592767052,292.93997455585463,95.29896423260324,9853.75012433678
2021-02-26,1507.1043058248904,555.6641133078368,60.3920512980541,491.7623187445524,6113.129965456909,776.0747038264985,284.2947464566806,93.00192953135986,9881.424134446781
2021-03-01,1542.9594679448508,564.5313173573339,62.42985994844203,499.6188969830299,6094.500597257914,777.9690048313216,283.6297354153041,92.72179683244615,9918.360676570643
2021-03-02,1530.4910413193636,566.0838488831929,61.22780672508477,500.8393302314691,6099.100731430647,782.486154103435,285.62478967975346,93.22602500452102,9919.079727377466
2021-03-04,1490.2266939764713,569.2634789318333,58.906837726711736,489.16882715529937,6062.303205824098,771.2661579700866,271.65943096892767,91.37719193556977,9804.171824488998
2021-03-05,1519.2801062097226,566.1883374365541,60.14949841214668,490.160442236873,6062.303205824098,766.6033104058241,269.22104305700054,91.37719193556977,9825.28313551779
2021-03-08,1511.1379331210169,573.6075349588111,60.44500444680436,491.228369864634,6043.905329964653,762.3775577180095,268.88852696615237,90.48078867098552,9802.071045711067
2021-03-09,1532.527550036082,575.2346699268502,61.5995907489669,498.9324424824333,6064.6034946464215,768.3518573167773,277.422916368377,92.3856482797195,9871.058169805628
2021-03-10,1541.769171369122,575.0256928201277,62.71411218298581,500.30541121947476,6071.50214375382,770.1004042277307,280.30465906810167,92.83384991201163,9894.555444553374
2021-03-11,1557.7966127539294,576.4289081258536,64.16447916611833,507.1703743763787,6066.902896524916,775.0547041780123,279.9721429772535,92.72179683244615,9920.211914934907
2021-03-15,1569.5017589245774,577.2798319988495,64.75795635355388,506.1788190306533,6039.30519579192,770.8290630936386,280.7479927155794,93.16999846473827,9901.770616373511
2021-03-16,1567.0381375425154,582.2359132356621,63.64261098059805,508.5433431134201,6034.705948563015,770.2461583216004,277.86625001585475,93.22602500452102,9897.504386777187
2021-03-17,1571.5502391536156,578.3546390889011,64.10548379849737,508.84853356232134,6027.805969039872,771.7033086482551,281.52384245390533,93.89833279594413,9897.790348541314
2021-03-18,1548.353310056083,579.5936685094185,62.21776600843815,504.0430235109796,6007.108247830019,766.6033104058241,277.9770887128041,93.45013116365199,9839.346546197217
2021-03-19,1547.4201113618667,573.906094508562,62.76542415255279,503.6615503838152,6014.008227353162,766.8947627918432,280.1938203711523,93.84230625616138,9842.692297179114
2021-03-22,1558.2909203593906,575.2944037039549,62.197187631087,504.3481542240325,6030.105370918367,769.0804045792445,275.87119575140537,93.56218424321749,9868.7498214107
2021-03-23,1546.3998295699696,572.8014387525868,59.97060318247882,495.2710232654193,6041.605484614243,766.8947627918432,267.89099983392765,92.94590299157713,9843.780045002046
2021-03-24,1537.9451420830455,574.1150716152846,58.55975177486531,494.20318524143073,6053.104267894375,765.7290090494872,268.0018385308771,93.28205154430377,9844.94031773367
2021-03-25,1546.0043834856006,570.8458591236158,59.90009276581276,494.20318524143073,6046.205175315062,763.9804621385339,268.5560108753042,92.94590299157713,9842.641071936936
2021-03-26,1571.7162956148252,576.4587932370347,60.95260442146593,499.695149793369,6037.004906969595,763.9804621385339,267.7801611369783,93.16999846473827,9870.75837177654
2021-03-29,1570.3520259326433,575.9064289137896,59.22950695152531,499.08497797103564,6023.207165282884,760.0461618367384,264.01173000197826,92.10552626677561,9843.94352315737
